Component_1,Smiles_1,Component_2,Smiles_2,T_EP,Area_1,Area_2,sig1_1,sig1_2,sig2_1,sig2_2,sig3_1,sig3_2,sig4_1,sig4_2,sig5_1,sig5_2,sig6_1,sig6_2,Hb_acc1_1,Hb_acc1_2,Hb_acc2_1,Hb_acc2_2,Hb_acc3_1,Hb_acc3_2,Hb_acc4_1,Hb_acc4_2,Hb_don1_1,Hb_don1_2,Hb_don2_1,Hb_don2_2,Hb_don3_1,Hb_don3_2,Hb_don4_1,Hb_don4_2,Volume_1,Volume_2,MolWeight_1,MolWeight_2,E_diel_1,E_diel_2,av_dE_1,av_dE_2,E_vdw_1,E_vdw_2,E_ring_1,E_ring_2,mu_gas_1,mu_gas_2,charge_p_1,charge_p_2,charge_n_1,charge_n_2,area_p_1,area_p_2,area_n_1,area_n_2,Hb_acc5_1,Hb_acc5_2,Hb_don5_1,Hb_don5_2,WAPS_1,WANS_1,WAPS_2,WANS_2
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,298.2,327.5384,201.883,-0.0,-0.0,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,0.0553,0.01,5.5858,1.1471,3.4978,0.3685,1.8769,0.0649,-0.0257,-0.0423,2.6228,4.2773,1.4628,2.7955,0.6483,1.5839,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,0.4923,0.5105,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.4263,0.4119,-0.4263,-0.4119,118.9323,95.7456,160.9963,91.613,3.4757,0.3379,1.4359,2.7574,0.003584392128967488,-0.0026478869390166113,0.004302025367223142,-0.0044960867999083096
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,301.4,327.5384,201.883,-0.0,-0.0,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,0.0553,0.01,5.5858,1.1471,3.4978,0.3685,1.8769,0.0649,-0.0257,-0.0423,2.6228,4.2773,1.4628,2.7955,0.6483,1.5839,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,0.4923,0.5105,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.4263,0.4119,-0.4263,-0.4119,118.9323,95.7456,160.9963,91.613,3.4757,0.3379,1.4359,2.7574,0.003584392128967488,-0.0026478869390166113,0.004302025367223142,-0.0044960867999083096
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,305.6,327.5384,201.883,-0.0,-0.0,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,0.0553,0.01,5.5858,1.1471,3.4978,0.3685,1.8769,0.0649,-0.0257,-0.0423,2.6228,4.2773,1.4628,2.7955,0.6483,1.5839,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,0.4923,0.5105,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.4263,0.4119,-0.4263,-0.4119,118.9323,95.7456,160.9963,91.613,3.4757,0.3379,1.4359,2.7574,0.003584392128967488,-0.0026478869390166113,0.004302025367223142,-0.0044960867999083096
Tetradecan-1-ol,CCCCCCCCCCCCCCO,Thymol,Cc1ccc(C(C)C)c(O)c1,309.4,327.5384,201.883,-0.0,-0.0,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,0.0553,0.01,5.5858,1.1471,3.4978,0.3685,1.8769,0.0649,-0.0257,-0.0423,2.6228,4.2773,1.4628,2.7955,0.6483,1.5839,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,0.4923,0.5105,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.4263,0.4119,-0.4263,-0.4119,118.9323,95.7456,160.9963,91.613,3.4757,0.3379,1.4359,2.7574,0.003584392128967488,-0.0026478869390166113,0.004302025367223142,-0.0044960867999083096
Thiourea,NC(N)=S,ChCl,C[N+](C)(C)CCO.[Cl-],373.15,106.4029,177.0496,-0.0,-0.0,119.424,171.9745,-35.9293,120.106,220.2148,311.401,-127.2802,376.8907,479.0681,713.9818,0.0689,0.2347,6.9687,23.5772,2.8656,15.0395,0.5904,7.6146,-0.121,-0.0108,12.1369,1.8488,7.3366,0.229,3.5387,0.0126,91.0329,188.1524,76.1215,139.6245,-21.7674,-43.9005,0.6796,0.6451,4.01,6.901,0.0,0.0,-4.7982,-16.944,0.5028,0.7737,-0.5028,-0.7737,61.0649,59.7694,43.5768,115.2142,2.7385,14.8568,7.2329,0.1508,0.008233862660873923,-0.011538249710855318,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],547.9,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],518.8,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],489.7,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],426.4,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],359.2,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],328.5,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,Betaine,C[N+](C)(C)CC(=O)[O-],310.9,201.883,154.0612,-0.0,0.0,57.5989,168.8394,-16.806,164.1717,75.3506,427.2104,-69.3387,696.6809,175.3033,1454.6301,0.01,0.265,1.1471,26.6149,0.3685,19.6211,0.0649,13.2993,-0.0423,-0.0087,4.2773,1.537,2.7955,0.1747,1.5839,0.0018,208.9508,155.3798,150.2185,117.1469,-7.6961,-40.1242,0.5105,0.7176,7.4083,5.1376,-1.1335,0.0,6.6958,-15.9915,0.4119,0.6862,-0.4119,-0.6862,95.7456,47.5517,91.613,104.5543,0.3379,19.5539,2.7574,0.1444,0.004302025367223142,-0.0044960867999083096,0.014430609210606562,-0.0065630968788466856
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],518.0,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],482.0,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],414.2,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],377.2,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],348.6,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],337.9,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],340.15,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],327.4,201.883,177.0496,-0.0,-0.0,57.5989,171.9745,-16.806,120.106,75.3506,311.401,-69.3387,376.8907,175.3033,713.9818,0.01,0.2347,1.1471,23.5772,0.3685,15.0395,0.0649,7.6146,-0.0423,-0.0108,4.2773,1.8488,2.7955,0.229,1.5839,0.0126,208.9508,188.1524,150.2185,139.6245,-7.6961,-43.9005,0.5105,0.6451,7.4083,6.901,-1.1335,0.0,6.6958,-16.944,0.4119,0.7737,-0.4119,-0.7737,95.7456,59.7694,91.613,115.2142,0.3379,14.8568,2.7574,0.1508,0.004302025367223142,-0.0044960867999083096,0.012944750992983032,-0.006715318077112023
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,229.15,201.883,185.4171,-0.0,0.0,57.5989,44.4095,-16.806,35.024,75.3506,56.2193,-69.3387,72.927,175.3033,105.1961,0.01,0.0495,1.1471,5.0354,0.3685,2.4224,0.0649,0.769,-0.0423,0.0,4.2773,0.0,2.7955,0.0,1.5839,0.0,208.9508,208.3361,150.2185,152.2344,-7.6961,-7.5606,0.5105,0.3048,7.4083,6.5669,-1.1335,-1.3224,6.6958,5.5638,0.4119,0.329,-0.4119,-0.329,95.7456,63.7688,91.613,104.5804,0.3379,2.364,2.7574,0.0,0.004302025367223142,-0.0044960867999083096,0.005159262836998658,-0.003145904968808687
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,236.15,201.883,185.4171,-0.0,0.0,57.5989,44.4095,-16.806,35.024,75.3506,56.2193,-69.3387,72.927,175.3033,105.1961,0.01,0.0495,1.1471,5.0354,0.3685,2.4224,0.0649,0.769,-0.0423,0.0,4.2773,0.0,2.7955,0.0,1.5839,0.0,208.9508,208.3361,150.2185,152.2344,-7.6961,-7.5606,0.5105,0.3048,7.4083,6.5669,-1.1335,-1.3224,6.6958,5.5638,0.4119,0.329,-0.4119,-0.329,95.7456,63.7688,91.613,104.5804,0.3379,2.364,2.7574,0.0,0.004302025367223142,-0.0044960867999083096,0.005159262836998658,-0.003145904968808687
Thymol,Cc1ccc(C(C)C)c(O)c1,DL-camphor,CC12CCC(CC1=O)C2(C)C,240.15,201.883,185.4171,-0.0,0.0,57.5989,44.4095,-16.806,35.024,75.3506,56.2193,-69.3387,72.927,175.3033,105.1961,0.01,0.0495,1.1471,5.0354,0.3685,2.4224,0.0649,0.769,-0.0423,0.0,4.2773,0.0,2.7955,0.0,1.5839,0.0,208.9508,208.3361,150.2185,152.2344,-7.6961,-7.5606,0.5105,0.3048,7.4083,6.5669,-1.1335,-1.3224,6.6958,5.5638,0.4119,0.329,-0.4119,-0.329,95.7456,63.7688,91.613,104.5804,0.3379,2.364,2.7574,0.0,0.004302025367223142,-0.0044960867999083096,0.005159262836998658,-0.003145904968808687
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,320.8,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,318.8,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,314.1,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.4,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,306.6,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,301.8,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,306.1,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,312.6,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,318.2,201.883,367.5167,-0.0,0.0,57.5989,56.6384,-16.806,21.6076,75.3506,96.6335,-69.3387,63.1905,175.3033,241.0672,0.01,0.0552,1.1471,5.576,0.3685,3.4904,0.0649,1.8727,-0.0423,-0.0257,4.2773,2.6215,2.7955,1.4616,1.5839,0.6473,208.9508,376.9499,150.2185,242.4421,-7.6961,-7.2315,0.5105,0.5111,7.4083,13.4205,-1.1335,0.0,6.6958,14.2003,0.4119,0.4583,-0.4119,-0.4583,95.7456,133.5768,91.613,179.0458,0.3379,3.4685,2.7574,1.4348,0.004302025367223142,-0.0044960867999083096,0.003430985021351013,-0.0025596802605813707
Thymol,Cc1ccc(C(C)C)c(O)c1,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,305.15,201.883,256.5874,-0.0,0.0,57.5989,78.6158,-16.806,-3.1562,75.3506,112.4617,-69.3387,-52.0345,175.3033,269.3788,0.01,0.0392,1.1471,4.0111,0.3685,1.6159,0.0649,0.3542,-0.0423,-0.046,4.2773,4.6455,2.7955,3.2289,1.5839,2.0327,208.9508,279.8755,150.2185,206.282,-7.6961,-10.683,0.5105,0.6404,7.4083,9.1124,-1.1335,-1.1335,6.6958,6.2996,0.4119,0.5369,-0.4119,-0.5369,95.7456,111.7496,91.613,127.2421,0.3379,1.5033,2.7574,3.1994,0.004302025367223142,-0.0044960867999083096,0.004804491470215553,-0.0042195153962407105
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,322.41,201.883,330.5786,-0.0,-0.0,57.5989,69.746,-16.806,4.3386,75.3506,110.4481,-69.3387,-36.2423,175.3033,262.9359,0.01,0.045,1.1471,4.6069,0.3685,1.8457,0.0649,0.3991,-0.0423,-0.0438,4.2773,4.4483,2.7955,3.073,1.5839,1.8871,208.9508,338.0133,150.2185,228.3723,-7.6961,-9.0544,0.5105,0.6086,7.4083,11.6856,-1.1335,0.0,6.6958,11.1748,0.4119,0.4993,-0.4119,-0.4993,95.7456,119.8123,91.613,167.0415,0.3379,1.7478,2.7574,3.0558,0.004302025367223142,-0.0044960867999083096,0.00416735176605407,-0.0029890775645573103
Thymol,Cc1ccc(C(C)C)c(O)c1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.51,201.883,330.5786,-0.0,-0.0,57.5989,69.746,-16.806,4.3386,75.3506,110.4481,-69.3387,-36.2423,175.3033,262.9359,0.01,0.045,1.1471,4.6069,0.3685,1.8457,0.0649,0.3991,-0.0423,-0.0438,4.2773,4.4483,2.7955,3.073,1.5839,1.8871,208.9508,338.0133,150.2185,228.3723,-7.6961,-9.0544,0.5105,0.6086,7.4083,11.6856,-1.1335,0.0,6.6958,11.1748,0.4119,0.4993,-0.4119,-0.4993,95.7456,119.8123,91.613,167.0415,0.3379,1.7478,2.7574,3.0558,0.004302025367223142,-0.0044960867999083096,0.00416735176605407,-0.0029890775645573103
