Component#1,inchi#1,Smiles#1,H#1,T#1,Component#2,inchi#2,Smiles#2,H#2,T#2,T_EP,X#1,Phase_diagram
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,393.8,0.802,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,415.9,0.901,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,516.9,0.102,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,468.3,0.198,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,416.7,0.301,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,372.3,0.401,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,328.7,0.501,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,340.4,0.605,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,368.9,0.7,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,394.2,0.8,Yes
DL-camphor,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CC12CCC(CC1=O)C2(C)C,5.9,448.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,429.6,0.9,Yes
D-Mannitol,FBPFZTCFMRRESA-BXKVDMCESA-N,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,52.23,440.66,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,385.15,0.5,No
Erythritol,UNXHWFMMPAWVPI-ZXZARUISSA-N,OC[C@H](O)[C@H](O)CO,39.3,394.7,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,340.6914286,0.4,No
Erythritol,UNXHWFMMPAWVPI-ZXZARUISSA-N,OC[C@H](O)[C@H](O)CO,39.3,394.7,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,273.15,0.333333333,No
Erythritol,UNXHWFMMPAWVPI-ZXZARUISSA-N,OC[C@H](O)[C@H](O)CO,39.3,394.7,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,263.15,0.4,No
Erythritol,UNXHWFMMPAWVPI-ZXZARUISSA-N,OC[C@H](O)[C@H](O)CO,39.3,394.7,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,257.15,0.5,No
Erythritol,UNXHWFMMPAWVPI-ZXZARUISSA-N,OC[C@H](O)[C@H](O)CO,39.3,394.7,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,265.15,0.6,No
Erythritol,UNXHWFMMPAWVPI-ZXZARUISSA-N,OC[C@H](O)[C@H](O)CO,39.3,394.7,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,303.15,0.666666667,No
Ethylammonium chloride,XWBDWHCCBGMXKG-UHFFFAOYSA-N,CC[NH3+].[Cl-],5.5,381.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,342.193,0.249,Yes
Ethylammonium chloride,XWBDWHCCBGMXKG-UHFFFAOYSA-N,CC[NH3+].[Cl-],5.5,381.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,318.541,0.33,Yes
Ethylammonium chloride,XWBDWHCCBGMXKG-UHFFFAOYSA-N,CC[NH3+].[Cl-],5.5,381.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,300.454,0.396,Yes
Ethylammonium chloride,XWBDWHCCBGMXKG-UHFFFAOYSA-N,CC[NH3+].[Cl-],5.5,381.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,303.237,0.492,Yes
Ethylammonium chloride,XWBDWHCCBGMXKG-UHFFFAOYSA-N,CC[NH3+].[Cl-],5.5,381.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,319.237,0.659,Yes
Ethylammonium chloride,XWBDWHCCBGMXKG-UHFFFAOYSA-N,CC[NH3+].[Cl-],5.5,381.15,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,332.107,0.741,Yes
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,296.15,0.67,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,259.85,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,249.75,0.8,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,255.65,0.833333333,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,259.85,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,249.75,0.8,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,255.65,0.833333333,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N4444]Br,JRMUNVKIHCOMHV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],10,390.8,248.22,0.67,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,243.02,0.666666667,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,242.27,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,256.31,0.8,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Benzyltriphenylphosphonium chloride,USFRYJRPHFMVBZ-UHFFFAOYSA-M,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,603.15,424.32,0.333333333,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Benzyltriphenylphosphonium chloride,USFRYJRPHFMVBZ-UHFFFAOYSA-M,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,603.15,322.17,0.666666667,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Benzyltriphenylphosphonium chloride,USFRYJRPHFMVBZ-UHFFFAOYSA-M,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,603.15,321.06,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Benzyltriphenylphosphonium chloride,USFRYJRPHFMVBZ-UHFFFAOYSA-M,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,603.15,333.5,0.833333333,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,262.28,0.667,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,265.19,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,236.71,0.8,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,237.71,0.833,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,352.08,0.5,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,322.42,0.6,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,288.8,0.636363636,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,230.03,0.666666667,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,226.9,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,223.81,0.8,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,224.6,0.833333333,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,Methyltriphenylphosphonium bromide,LSEFCHWGJNHZNT-UHFFFAOYSA-M,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],,504.15,269.37,0.888888889,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,"N,N-Diethylethanolammonium chloride",DBQUKJMNGUJRFI-UHFFFAOYSA-N,CC[NH+](CC)CCO.[Cl-],,408.15,242.15,0.666666667,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,"N,N-Diethylethanolammonium chloride",DBQUKJMNGUJRFI-UHFFFAOYSA-N,CC[NH+](CC)CCO.[Cl-],,408.15,250.9,0.75,No
Ethylene Glycol,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,9.96,260.6,"N,N-Diethylethanolammonium chloride",DBQUKJMNGUJRFI-UHFFFAOYSA-N,CC[NH+](CC)CCO.[Cl-],,408.15,251.48,0.8,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,310.15,0.285714286,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,283.15,0.333333333,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,286.15,0.4,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,293.15,0.5,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,301.15,0.6,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,306.15,0.666666667,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,309.15,0.714285714,No
Fructose,LKDRXBCSQODPBY-AZGQCCRYSA-N,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,33,386.75,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,313.15,0.75,No
Furfuryl alcohol,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1ccco1,,258.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,237.4,0.75,No
Furfuryl alcohol,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1ccco1,,258.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,238.6,0.8,No
Furfuryl alcohol,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1ccco1,,258.5,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,239.4,0.833333333,No
Gallic acid,LNTHITQWFMADLM-UHFFFAOYSA-N,O=C(O)c1cc(O)c(O)c(O)c1,62.39,524.19,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,350.15,0.33,No
Glucose,WQZGKKKJIJFFOK-MDMQIMBFSA-N,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,32,420,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,317.15,0.285714286,No
Glucose,WQZGKKKJIJFFOK-MDMQIMBFSA-N,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,32,420,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,288.15,0.333333333,No
Glucose,WQZGKKKJIJFFOK-MDMQIMBFSA-N,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,32,420,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,297.15,0.4,No
Glucose,WQZGKKKJIJFFOK-MDMQIMBFSA-N,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,32,420,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,304.15,0.5,No
Glucose,WQZGKKKJIJFFOK-MDMQIMBFSA-N,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,32,420,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,312.15,0.6,No
Glutamic acid,WHUUTDBJXJRKMK-GSVOUGTGSA-N,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],,472.15,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,286.15,0.667,No
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,[N2222]Br,HWCKGOZZJDHMNC-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Br-],13.9,633,301.6,0.43,No
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,571.62,0.051,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,539.75,0.102,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,504.28,0.15,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,475.42,0.201,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,444.45,0.25,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,418.72,0.301,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,396.78,0.351,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,372.65,0.402,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,342.85,0.448,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,304.55,0.505,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,311.15,0.55,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,320.45,0.601,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,326.58,0.648,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,333.48,0.701,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,341.02,0.75,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,345.38,0.799,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,352.58,0.849,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,358.68,0.899,Yes
Glutaric Acid,JFCQEDHGNNZCLN-UHFFFAOYSA-N,O=C(O)CCCC(=O)O,20.7,370.9,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,364.25,0.95,Yes
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.22,[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,293.15,0.5,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.22,[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,287.15,0.555555556,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.22,[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,286.15,0.6,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.22,[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,296.15,0.666666667,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.22,[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,293.15,0.75,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.25,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,258.15,0.666666667,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.25,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,257.05,0.75,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.25,[N3333]Br,BGQMOFGZRJUORO-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Br-],7.3,583,268.45,0.8,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.25,[N4444]Br,JRMUNVKIHCOMHV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],10,390.8,249.09,0.8,No
Glycerol,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,18.3,291.22,[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,231.51,0.75,No
