Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Charge#1,Surf_charge#1,Dipol#1,Moment_HBacc#1,Moment_HBdon#1,Moment_sig2#1,Moment_sig3#1,Moment_sig4#1,Moment_sig5#1,Moment_sig6#1,Charge#2,Surf_charge#2,Dipol#2,Moment_HBacc#2,Moment_HBdon#2,Moment_sig2#2,Moment_sig3#2,Moment_sig4#2,Moment_sig5#2,Moment_sig6#2,mu_c0#1,log10_c0#1,FreeE_c0#1,H_int_c0#1,H_MF_c0#1,H_HB_c0#1,H_vdW_c0#1,mu_c0#2,log10_c0#2,FreeE_c0#2,H_int_c0#2,H_MF_c0#2,H_HB_c0#2,H_vdW_c0#2,mu_c1#1,log10_c1#1,FreeE_c1#1,H_int_c1#1,H_MF_c1#1,H_HB_c1#1,H_vdW_c1#1,mu_c1#2,log10_c1#2,FreeE_c1#2,H_int_c1#2,H_MF_c1#2,H_HB_c1#2,H_vdW_c1#2
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],463.0,0.9,0.00583,2.6224768668751573e-05,17.5959,19.51318,0.03823,159.08996,166.04525,373.33308,590.20324,1108.51355,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.05297,-1.10976,-546026.18509,2.24588,11.14427,-0.40874,-8.48965,5.06388,-4.22914,-495305.94535,-0.29905,8.53187,-0.83648,-7.99444,4.64422,-3.54611,-546027.59383,-0.70405,9.94744,-0.55486,-10.09664,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],544.0,0.1,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],524.0,0.2,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],484.0,0.3,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],443.0,0.4,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],387.0,0.45,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],403.0,0.5,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],374.0,0.55,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],363.0,0.6,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],375.0,0.65,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],369.0,0.7,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],384.0,0.8,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],394.0,0.9,0.0054,2.4356503434492507e-05,18.8928,19.40611,0.39899,169.40839,153.55196,381.84463,545.00384,1066.7539,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,6.0204,-2.10978,-543764.41908,1.83841,10.86754,-0.52953,-8.49959,4.10946,-6.60218,-495306.89977,-2.59703,7.6843,-1.63403,-8.6473,3.48909,-7.32208,-543766.95038,-3.95563,8.83385,-1.79662,-10.99285,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],557.0,0.05,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],536.0,0.1,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],499.0,0.15,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],471.0,0.2,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],459.0,0.25,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],416.0,0.35,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],383.0,0.4,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],341.0,0.5,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],313.0,0.6,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],324.0,0.7,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],339.0,0.8,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],354.0,0.9,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,4.79966,-0.12607,-349909.87078,1.3255,9.07652,-0.43013,-7.32089,3.09531,-8.80864,-495307.91392,-3.89674,6.0903,-1.78688,-8.20017,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,Urea,NC(N)=O,291.0,0.35,0.003,1.463476814063661e-05,14.9966,14.1385,0.16414,159.40994,121.43436,322.40697,461.07567,939.17215,-0.000912964,-1.0006823102971859e-05,6.0461,7.92463,4.9711,114.8648,15.6135,250.22,96.57557,642.45758,2.44048,-4.38772,-349912.22995,-6.47577,5.52138,-3.69417,-8.30298,-0.40941,-0.78168,-141432.31787,-4.82979,2.33736,-3.39407,-3.77307,2.1677,-5.90016,-349912.50274,-4.29572,6.28779,-1.54383,-9.03968,0.54428,0.55221,-141431.36418,-4.72317,2.17601,-3.5689,-3.33028
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],553.0,0.1,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],523.0,0.2,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],491.0,0.3,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],454.0,0.4,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],412.0,0.5,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],416.0,0.6,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],418.0,0.7,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],433.0,0.85,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],433.0,0.9,0.00807,3.996233141727077e-05,16.4117,20.15783,0.38493,193.17816,158.18259,412.01077,565.34727,1115.38323,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,7.16768,-1.66677,-519963.93978,1.87084,10.14042,-0.61479,-7.65479,4.39191,-5.34283,-495306.61733,-1.55558,8.00523,-1.37922,-8.1816,5.46079,-5.15567,-519965.64666,-1.73406,9.34883,-1.72773,-9.35516,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],598.0,0.1,0.00807,5.099807723977931e-05,17.2232,19.09724,0.19572,170.1339,149.64807,378.58677,542.17926,1051.1653,0.00608,6.8542893082782e-05,12.2728,13.02814,13.97938,200.51401,-33.2969,525.98645,-180.45666,1452.468,6.11894,-1.07363,-423406.2585,-1.00672,6.63542,-1.73796,-5.90418,3.95033,-1.85122,-324732.88721,-1.49532,3.52136,-1.63704,-3.37964,6.86588,-1.05939,-423405.51155,3.4028,9.76692,-0.47605,-5.88808,3.26435,-1.82018,-324733.5732,-3.08352,2.46613,-2.22889,-3.32076
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],574.0,0.2,0.00807,5.099807723977931e-05,17.2232,19.09724,0.19572,170.1339,149.64807,378.58677,542.17926,1051.1653,0.00608,6.8542893082782e-05,12.2728,13.02814,13.97938,200.51401,-33.2969,525.98645,-180.45666,1452.468,6.11894,-1.07363,-423406.2585,-1.00672,6.63542,-1.73796,-5.90418,3.95033,-1.85122,-324732.88721,-1.49532,3.52136,-1.63704,-3.37964,6.86588,-1.05939,-423405.51155,3.4028,9.76692,-0.47605,-5.88808,3.26435,-1.82018,-324733.5732,-3.08352,2.46613,-2.22889,-3.32076
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],527.0,0.3,0.00807,5.099807723977931e-05,17.2232,19.09724,0.19572,170.1339,149.64807,378.58677,542.17926,1051.1653,0.00608,6.8542893082782e-05,12.2728,13.02814,13.97938,200.51401,-33.2969,525.98645,-180.45666,1452.468,6.11894,-1.07363,-423406.2585,-1.00672,6.63542,-1.73796,-5.90418,3.95033,-1.85122,-324732.88721,-1.49532,3.52136,-1.63704,-3.37964,6.86588,-1.05939,-423405.51155,3.4028,9.76692,-0.47605,-5.88808,3.26435,-1.82018,-324733.5732,-3.08352,2.46613,-2.22889,-3.32076
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],498.0,0.4,0.00807,5.099807723977931e-05,17.2232,19.09724,0.19572,170.1339,149.64807,378.58677,542.17926,1051.1653,0.00608,6.8542893082782e-05,12.2728,13.02814,13.97938,200.51401,-33.2969,525.98645,-180.45666,1452.468,6.11894,-1.07363,-423406.2585,-1.00672,6.63542,-1.73796,-5.90418,3.95033,-1.85122,-324732.88721,-1.49532,3.52136,-1.63704,-3.37964,6.86588,-1.05939,-423405.51155,3.4028,9.76692,-0.47605,-5.88808,3.26435,-1.82018,-324733.5732,-3.08352,2.46613,-2.22889,-3.32076
