Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Area#1,sig1#1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc1#1,Hb_acc2#1,Hb_acc3#1,Hb_acc4#1,Hb_don1#1,Hb_don2#1,Hb_don3#1,Hb_don4#1,Volume#1,MolWeight#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,charge_p#1,charge_n#1,area_p#1,area_n#1,Hb_acc5#1,Hb_don5#1,Area#2,sig1#2,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc1#2,Hb_acc2#2,Hb_acc3#2,Hb_acc4#2,Hb_don1#2,Hb_don2#2,Hb_don3#2,Hb_don4#2,Volume#2,MolWeight#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,charge_p#2,charge_n#2,area_p#2,area_n#2,Hb_acc5#2,Hb_don5#2,WAPS#1,WANS#1,WAPS#2,WANS#2
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],500.92,0.211,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],465.85,0.305,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],418.68,0.397,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],390.52,0.495,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],366.25,0.602,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],349.75,0.69,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],354.72,0.787,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],361.62,0.897,278.1481,0,113.6165,6.5076,155.1261,-30.3826,341.2008,0.0665,6.8475,2.5945,0.5078,-0.0483,4.8772,3.4143,2.1823,311.4944,254.282,-16.4961,0.8572,9.7307,-2.267,2.0243,0.7056,-0.7056,128.9419,134.1712,2.4119,3.3762,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005472232,-0.005258953,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,Alanine,CC([NH3+])C(=O)[O-],298.15,0.5,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,122.4946,0,183.4508,47.4444,490.9791,203.6052,1499.6512,0.2241,22.5312,15.7798,9.8223,-0.1202,12.117,8.5012,5.2593,109.9261,89.0935,-39.7713,0.7642,3.6944,0,-17.1412,0.6409,-0.6409,50.5114,67.5571,15.6956,8.479,0.008238512,-0.007103117,0.012688225,-0.00948679
Lactic Acid,CC(O)C(=O)O,Benzyltripropylammonium chloride,CCC[N+](CCC)(CCC)Cc1ccccc1.[Cl-],216.86,0.75,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,315.941,0,177.1948,183.4854,419.1193,693.1771,1347.9053,0.2902,29.0549,21.2684,13.8028,-0.004,0.719,0.0515,0,385.1216,269.8549,-40.5949,0.664,12.4925,-1.1335,-10.1533,0.8635,-0.8635,105.926,190.6852,21.2446,0,0.008238512,-0.007103117,0.008151917,-0.004528406
Lactic Acid,CC(O)C(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],298.15,0.5,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,154.0612,0,168.8394,164.1717,427.2104,696.6809,1454.6301,0.265,26.6149,19.6211,13.2993,-0.0087,1.537,0.1747,0.0018,155.3798,117.1469,-40.1242,0.7176,5.1376,0,-15.9915,0.6862,-0.6862,47.5517,104.5543,19.5539,0.1444,0.008238512,-0.007103117,0.014430609,-0.006563097
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],565.55,0.05,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],537.15,0.104,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],501.55,0.153,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],466.85,0.201,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],434.82,0.251,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],406.45,0.303,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],386.65,0.347,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],351.42,0.401,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],316.88,0.45,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],296.95,0.498,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],287.75,0.901,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],288.35,0.95,120.2974,0,95.3465,-9.1539,182.6916,-81.6817,459.1823,0.0662,6.7914,3.0367,0.9207,-0.0787,7.91,5.3216,3.245,106.9309,90.0783,-12.1137,0.8045,3.6078,0,1.0694,0.4337,-0.4337,52.643,61.0577,2.8684,5.248,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.008238512,-0.007103117,0.012944751,-0.006715318
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.45,0.1,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],518.85,0.202,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],478.45,0.299,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],433.35,0.402,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],381.95,0.498,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],315.95,0.59,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],313.85,0.597,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],312.86,0.657,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],312.55,0.704,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],315.65,0.799,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],314.52,0.805,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],316.95,0.891,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],317.39,0.906,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004446113,-0.003116965,0.014149115,-0.006607516
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],493.45,0.107,290.8402,0,68.3414,4.9841,110.6439,-33.1314,263.6073,0.0453,4.6939,1.9325,0.4513,-0.0434,4.4138,3.0371,1.8513,293.8848,200.3189,-8.8835,0.5805,10.206,0,9.7953,0.4667,-0.4667,104.9681,149.729,1.8628,3.0201,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004446113,-0.003116965,0.012944805,-0.005009571
