Component#1,Component#2,Smiles#1,Smiles#2,X#1,T_EP,Phase_diagram,Solubility#1,Solubility#2,groups,T#1,T#2,NumValenceElectrons#1,NumValenceElectrons#2,TPSA#1,TPSA#2,NumAliphaticCarbocycles#1,NumAliphaticCarbocycles#2,NumAliphaticHeterocycles#1,NumAliphaticHeterocycles#2,NumAromaticCarbocycles#1,NumAromaticCarbocycles#2,NumAromaticHeterocycles#1,NumAromaticHeterocycles#2,NumHAcceptors#1,NumHAcceptors#2,NumHDonors#1,NumHDonors#2,NumHeteroatoms#1,NumHeteroatoms#2,NumRotatableBonds#1,NumRotatableBonds#2,MaxPartialCharge#1,MaxPartialCharge#2,MinPartialCharge#1,MinPartialCharge#2,BalabanJ#1,BalabanJ#2,BCUT2D_MWHI#1,BCUT2D_MWHI#2,BCUT2D_MWLOW#1,BCUT2D_MWLOW#2,BCUT2D_CHGHI#1,BCUT2D_CHGHI#2,BCUT2D_CHGLO#1,BCUT2D_CHGLO#2,BCUT2D_LOGPHI#1,BCUT2D_LOGPHI#2,BCUT2D_LOGPLOW#1,BCUT2D_LOGPLOW#2,BCUT2D_MRHI#1,BCUT2D_MRHI#2,BCUT2D_MRLOW#1,BCUT2D_MRLOW#2,fr_Al_COO#1,fr_Al_COO#2,fr_Al_OH#1,fr_Al_OH#2,fr_Ar_COO#1,fr_Ar_COO#2,fr_Ar_N#1,fr_Ar_N#2,fr_Ar_OH#1,fr_Ar_OH#2,fr_C_O_noCOO#1,fr_C_O_noCOO#2,fr_NH0#1,fr_NH0#2,fr_NH1#1,fr_NH1#2,fr_NH2#1,fr_NH2#2,fr_Ndealkylation1#1,fr_Ndealkylation1#2,fr_amide#1,fr_amide#2,fr_halogen#1,fr_halogen#2,fr_phenol#1,fr_phenol#2,fr_quatN#1,fr_quatN#2,PMI1#1,PMI1#2,PMI2#1,PMI2#2,PMI3#1,PMI3#2,NPR1#1,NPR1#2,NPR2#1,NPR2#2,RadiusOfGyration#1,RadiusOfGyration#2,InertialShapeFactor#1,InertialShapeFactor#2,Eccentricity#1,Eccentricity#2,Asphericity#1,Asphericity#2,SpherocityIndex#1,SpherocityIndex#2,Area#1,Area#2,sig2#1,sig2#2,sig3#1,sig3#2,sig4#1,sig4#2,sig5#1,sig5#2,sig6#1,sig6#2,Volume#1,Volume#2,MolWeight#1,MolWeight#2,E_diel#1,E_diel#2,E_vdw#1,E_vdw#2,E_ring#1,E_ring#2,mu_gas#1,mu_gas#2,WAPS#1,WAPS#2,WANS#1,WANS#2,E_COSMO#1,E_COSMO#2,COSMO_charge#1,COSMO_charge#2,Dipole_moment#1,Dipole_moment#2,Hb_acc#1,Hb_acc#2,Hb_don#1,Hb_don#2,ln_gamma_InfD#1,ln_gamma_InfD#2,lny#1,lny#2,s_potential_1#1,s_potential_1#2,s_potential_2#1,s_potential_2#2,s_potential_3#1,s_potential_3#2,s_profile_1#ratio,s_profile_2#ratio,s_profile_3#ratio,s_profile_4#ratio,s_profile_5#ratio,s_profile_6#ratio,s_profile_7#ratio
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.402,294.0,Yes,92.22796742029882,108.42698022854896,217.0,311.7,314.6,92.0,66.0,20.23,20.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2104598054692523,-0.3963765693422824,-0.3928209088894812,7.53462585689751,4.480564332270446,-0.060453516505246,-0.0588486239026295,-0.2478216481312335,-0.247894923350645,-0.7349153403800929,-0.4339912177231654,-2.7423030380685622,-2.8534838804192173,-0.7012998453779538,-0.4407549178540351,-2.5993278755081244,-2.8082772442440134,-0.392555415675589,-0.220265744745177,-1.1739984061651476,-1.186391925044363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58157390890614,287.62187124733714,6786.146799052326,737.5175741453517,6830.549504532934,890.797517371831,0.0129684403648814,0.3228813121257048,0.993499394821582,0.8279295347850659,5.653581070086675,2.4759347410828205,0.0112156439649995,0.0028785346927706,0.999915906241371,0.9464394636108446,0.9616275496980276,0.3213029442642673,0.0450456628073374,0.3428959722436851,327.5384,208.8523,55.3412,45.0729,21.5279,16.4676,96.6715,74.2376,63.355,48.395,241.5308,175.7112,333.2033,227.8497,214.3888,156.2662,-7.0955,-5.8134,11.9311,7.5513,0.0,-1.1335,12.7975,8.2165,0.0035843921289674,0.0040617119790453,-0.0026478869390166,-0.0030522974089344,-5.3737,-4.4414,-0.0112,-0.0051,2.214,2.3028,3.4978,2.6238,1.4628,1.0277,0.00555,-0.00366,14.774615706342962,-10.124598955884428,-0.0029873333333333,-0.002774,-0.0004661666666666,-0.0004776666666666,0.0001343333333333,-5.7666666666666695e-05,6.699999999997321e-05,0.4238716666666667,0.5182923333333335,20.2632069,1.1290741999999998,0.7166704666666666,0.1216367999999999
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.501,297.2,Yes,137.7447162144522,72.59806600807238,217.0,311.7,314.6,92.0,66.0,20.23,20.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2104598054692523,-0.3963765693422824,-0.3928209088894812,7.53462585689751,4.480564332270446,-0.060453516505246,-0.0588486239026295,-0.2478216481312335,-0.247894923350645,-0.7349153403800929,-0.4339912177231654,-2.7423030380685622,-2.8534838804192173,-0.7012998453779538,-0.4407549178540351,-2.5993278755081244,-2.8082772442440134,-0.392555415675589,-0.220265744745177,-1.1739984061651476,-1.186391925044363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58157390890614,287.62187124733714,6786.146799052326,737.5175741453517,6830.549504532934,890.797517371831,0.0129684403648814,0.3228813121257048,0.993499394821582,0.8279295347850659,5.653581070086675,2.4759347410828205,0.0112156439649995,0.0028785346927706,0.999915906241371,0.9464394636108446,0.9616275496980276,0.3213029442642673,0.0450456628073374,0.3428959722436851,327.5384,208.8523,55.3412,45.0729,21.5279,16.4676,96.6715,74.2376,63.355,48.395,241.5308,175.7112,333.2033,227.8497,214.3888,156.2662,-7.0955,-5.8134,11.9311,7.5513,0.0,-1.1335,12.7975,8.2165,0.0035843921289674,0.0040617119790453,-0.0026478869390166,-0.0030522974089344,-5.3737,-4.4414,-0.0112,-0.0051,2.214,2.3028,3.4978,2.6238,1.4628,1.0277,0.00555,-0.00366,0.020331448369472066,-0.03107810832922404,-0.0029873333333333,-0.002774,-0.0004661666666666,-0.0004776666666666,0.0001343333333333,-5.7666666666666695e-05,8.34999999999666e-05,0.4323691666666667,0.5162628333333334,21.35477595,1.1538670999999998,0.7237885666666666,0.1254383999999999
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.601,302.6,Yes,206.65187243557,48.39056081196557,217.0,311.7,314.6,92.0,66.0,20.23,20.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2104598054692523,-0.3963765693422824,-0.3928209088894812,7.53462585689751,4.480564332270446,-0.060453516505246,-0.0588486239026295,-0.2478216481312335,-0.247894923350645,-0.7349153403800929,-0.4339912177231654,-2.7423030380685622,-2.8534838804192173,-0.7012998453779538,-0.4407549178540351,-2.5993278755081244,-2.8082772442440134,-0.392555415675589,-0.220265744745177,-1.1739984061651476,-1.186391925044363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58157390890614,287.62187124733714,6786.146799052326,737.5175741453517,6830.549504532934,890.797517371831,0.0129684403648814,0.3228813121257048,0.993499394821582,0.8279295347850659,5.653581070086675,2.4759347410828205,0.0112156439649995,0.0028785346927706,0.999915906241371,0.9464394636108446,0.9616275496980276,0.3213029442642673,0.0450456628073374,0.3428959722436851,327.5384,208.8523,55.3412,45.0729,21.5279,16.4676,96.6715,74.2376,63.355,48.395,241.5308,175.7112,333.2033,227.8497,214.3888,156.2662,-7.0955,-5.8134,11.9311,7.5513,0.0,-1.1335,12.7975,8.2165,0.0035843921289674,0.0040617119790453,-0.0026478869390166,-0.0030522974089344,-5.3737,-4.4414,-0.0112,-0.0051,2.214,2.3028,3.4978,2.6238,1.4628,1.0277,0.00555,-0.00366,0.0033658993457519114,-0.011580203063907618,-0.0029873333333333,-0.002774,-0.0004661666666666,-0.0004776666666666,0.0001343333333333,-5.7666666666666695e-05,0.0001001666666666266,0.4409525,0.5142128333333335,22.457370949999998,1.1789104333333333,0.7309785666666666,0.1292783999999999
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.698,304.2,Yes,317.0927029842707,31.536518834670403,217.0,311.7,314.6,92.0,66.0,20.23,20.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2104598054692523,-0.3963765693422824,-0.3928209088894812,7.53462585689751,4.480564332270446,-0.060453516505246,-0.0588486239026295,-0.2478216481312335,-0.247894923350645,-0.7349153403800929,-0.4339912177231654,-2.7423030380685622,-2.8534838804192173,-0.7012998453779538,-0.4407549178540351,-2.5993278755081244,-2.8082772442440134,-0.392555415675589,-0.220265744745177,-1.1739984061651476,-1.186391925044363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58157390890614,287.62187124733714,6786.146799052326,737.5175741453517,6830.549504532934,890.797517371831,0.0129684403648814,0.3228813121257048,0.993499394821582,0.8279295347850659,5.653581070086675,2.4759347410828205,0.0112156439649995,0.0028785346927706,0.999915906241371,0.9464394636108446,0.9616275496980276,0.3213029442642673,0.0450456628073374,0.3428959722436851,327.5384,208.8523,55.3412,45.0729,21.5279,16.4676,96.6715,74.2376,63.355,48.395,241.5308,175.7112,333.2033,227.8497,214.3888,156.2662,-7.0955,-5.8134,11.9311,7.5513,0.0,-1.1335,12.7975,8.2165,0.0035843921289674,0.0040617119790453,-0.0026478869390166,-0.0030522974089344,-5.3737,-4.4414,-0.0112,-0.0051,2.214,2.3028,3.4978,2.6238,1.4628,1.0277,0.00555,-0.00366,0.0008846161937798144,-0.007165784484731544,-0.0029873333333333,-0.002774,-0.0004661666666666,-0.0004776666666666,0.0001343333333333,-5.7666666666666695e-05,0.0001163333333332868,0.44927833333333334,0.5122243333333335,23.5268881,1.2032024666666665,0.7379528666666666,0.13300319999999988
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.801,309.0,Yes,552.2264548912261,18.10851311346489,217.0,311.7,314.6,92.0,66.0,20.23,20.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2104598054692523,-0.3963765693422824,-0.3928209088894812,7.53462585689751,4.480564332270446,-0.060453516505246,-0.0588486239026295,-0.2478216481312335,-0.247894923350645,-0.7349153403800929,-0.4339912177231654,-2.7423030380685622,-2.8534838804192173,-0.7012998453779538,-0.4407549178540351,-2.5993278755081244,-2.8082772442440134,-0.392555415675589,-0.220265744745177,-1.1739984061651476,-1.186391925044363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58157390890614,287.62187124733714,6786.146799052326,737.5175741453517,6830.549504532934,890.797517371831,0.0129684403648814,0.3228813121257048,0.993499394821582,0.8279295347850659,5.653581070086675,2.4759347410828205,0.0112156439649995,0.0028785346927706,0.999915906241371,0.9464394636108446,0.9616275496980276,0.3213029442642673,0.0450456628073374,0.3428959722436851,327.5384,208.8523,55.3412,45.0729,21.5279,16.4676,96.6715,74.2376,63.355,48.395,241.5308,175.7112,333.2033,227.8497,214.3888,156.2662,-7.0955,-5.8134,11.9311,7.5513,0.0,-1.1335,12.7975,8.2165,0.0035843921289674,0.0040617119790453,-0.0026478869390166,-0.0030522974089344,-5.3737,-4.4414,-0.0112,-0.0051,2.214,2.3028,3.4978,2.6238,1.4628,1.0277,0.00555,-0.00366,0.0002130723584946338,-0.005234773439291645,-0.0029873333333333,-0.002774,-0.0004661666666666,-0.0004776666666666,0.0001343333333333,-5.7666666666666695e-05,0.00013349999999994662,0.45811916666666663,0.5101128333333335,24.66256095,1.2289971,0.7453585666666664,0.1369583999999999
Tetradecan-1-ol,Menthol,CCCCCCCCCCCCCCO,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.899,310.0,Yes,1221.1698867318726,8.18886881231756,217.0,311.7,314.6,92.0,66.0,20.23,20.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2104598054692523,-0.3963765693422824,-0.3928209088894812,7.53462585689751,4.480564332270446,-0.060453516505246,-0.0588486239026295,-0.2478216481312335,-0.247894923350645,-0.7349153403800929,-0.4339912177231654,-2.7423030380685622,-2.8534838804192173,-0.7012998453779538,-0.4407549178540351,-2.5993278755081244,-2.8082772442440134,-0.392555415675589,-0.220265744745177,-1.1739984061651476,-1.186391925044363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58157390890614,287.62187124733714,6786.146799052326,737.5175741453517,6830.549504532934,890.797517371831,0.0129684403648814,0.3228813121257048,0.993499394821582,0.8279295347850659,5.653581070086675,2.4759347410828205,0.0112156439649995,0.0028785346927706,0.999915906241371,0.9464394636108446,0.9616275496980276,0.3213029442642673,0.0450456628073374,0.3428959722436851,327.5384,208.8523,55.3412,45.0729,21.5279,16.4676,96.6715,74.2376,63.355,48.395,241.5308,175.7112,333.2033,227.8497,214.3888,156.2662,-7.0955,-5.8134,11.9311,7.5513,0.0,-1.1335,12.7975,8.2165,0.0035843921289674,0.0040617119790453,-0.0026478869390166,-0.0030522974089344,-5.3737,-4.4414,-0.0112,-0.0051,2.214,2.3028,3.4978,2.6238,1.4628,1.0277,0.00555,-0.00366,3.553476376325982e-05,-0.004269155424751524,-0.0029873333333333,-0.002774,-0.0004661666666666,-0.0004776666666666,0.0001343333333333,-5.7666666666666695e-05,0.0001498333333332734,0.46653083333333334,0.5081038333333334,25.74310405,1.2535395666666664,0.7524047666666664,0.1407215999999999
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.1,319.0,Yes,15.857599433131488,630.6124733550066,218.0,311.7,323.5,92.0,60.0,20.23,20.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2931082476058643,-0.3963765693422824,-0.5076548360000178,7.53462585689751,4.14300200380292,-0.060453516505246,-2.42641948516003e-16,-0.2478216481312335,-0.2474856432936641,-0.7349153403800929,-3.6895821731060767e-16,-2.7423030380685622,-2.538742697225717,-0.7012998453779538,-2.2353516866309946e-17,-2.5993278755081244,-2.399713373499522,-0.392555415675589,4.111862050289365e-17,-1.1739984061651476,-1.075887973818242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.58157390890614,257.4027279853393,6786.146799052326,703.3234152088443,6830.549504532934,847.1921633811537,0.0129684403648814,0.3038303930457076,0.993499394821582,0.8301816820423272,5.653581070086675,2.453065129564186,0.0112156439649995,0.0032252248783066,0.999915906241371,0.9527261370728164,0.9616275496980276,0.3471825884485651,0.0450456628073374,0.2775307827721146,327.5384,201.883,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.0035843921289674,0.0043020253672231,-0.0026478869390166,-0.0044960867999083,-5.3737,-5.8192,-0.0112,-0.0033,2.214,1.8596,3.4978,0.3685,1.4628,2.7955,-1.74446,-1.53811,-1.3758487043169405,-0.01926456824984848,-0.0029873333333333,0.0011126666666666,-0.0004661666666666,-0.0005225,0.0001343333333333,-0.003728,0.0739666666666667,0.4938000000000001,1.648433333333333,12.562894999999997,3.4227833333333333,0.4000866666666666,0.01445999999999999
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.2,313.7,Yes,35.67959872454585,280.27221038000295,218.0,311.7,323.5,92.0,60.0,20.23,20.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2931082476058643,-0.3963765693422824,-0.5076548360000178,7.53462585689751,4.14300200380292,-0.060453516505246,-2.42641948516003e-16,-0.2478216481312335,-0.2474856432936641,-0.7349153403800929,-3.6895821731060767e-16,-2.7423030380685622,-2.538742697225717,-0.7012998453779538,-2.2353516866309946e-17,-2.5993278755081244,-2.399713373499522,-0.392555415675589,4.111862050289365e-17,-1.1739984061651476,-1.075887973818242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.58157390890614,257.4027279853393,6786.146799052326,703.3234152088443,6830.549504532934,847.1921633811537,0.0129684403648814,0.3038303930457076,0.993499394821582,0.8301816820423272,5.653581070086675,2.453065129564186,0.0112156439649995,0.0032252248783066,0.999915906241371,0.9527261370728164,0.9616275496980276,0.3471825884485651,0.0450456628073374,0.2775307827721146,327.5384,201.883,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.0035843921289674,0.0043020253672231,-0.0026478869390166,-0.0044960867999083,-5.3737,-5.8192,-0.0112,-0.0033,2.214,1.8596,3.4978,0.3685,1.4628,2.7955,-1.74446,-1.53811,-1.058869680027675,-0.07505785517701423,-0.0029873333333333,0.0011126666666666,-0.0004661666666666,-0.0005225,0.0001343333333333,-0.003728,0.06576666666666667,0.49173333333333347,1.5214999999999999,14.15109833333333,3.184566666666667,0.4400399999999999,0.02891999999999998
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.3,300.2,Yes,61.16502638493574,163.49212272166835,218.0,311.7,323.5,92.0,60.0,20.23,20.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2931082476058643,-0.3963765693422824,-0.5076548360000178,7.53462585689751,4.14300200380292,-0.060453516505246,-2.42641948516003e-16,-0.2478216481312335,-0.2474856432936641,-0.7349153403800929,-3.6895821731060767e-16,-2.7423030380685622,-2.538742697225717,-0.7012998453779538,-2.2353516866309946e-17,-2.5993278755081244,-2.399713373499522,-0.392555415675589,4.111862050289365e-17,-1.1739984061651476,-1.075887973818242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.58157390890614,257.4027279853393,6786.146799052326,703.3234152088443,6830.549504532934,847.1921633811537,0.0129684403648814,0.3038303930457076,0.993499394821582,0.8301816820423272,5.653581070086675,2.453065129564186,0.0112156439649995,0.0032252248783066,0.999915906241371,0.9527261370728164,0.9616275496980276,0.3471825884485651,0.0450456628073374,0.2775307827721146,327.5384,201.883,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.0035843921289674,0.0043020253672231,-0.0026478869390166,-0.0044960867999083,-5.3737,-5.8192,-0.0112,-0.0033,2.214,1.8596,3.4978,0.3685,1.4628,2.7955,-1.74446,-1.53811,-0.7899212167391841,-0.16455225120274877,-0.0029873333333333,0.0011126666666666,-0.0004661666666666,-0.0005225,0.0001343333333333,-0.003728,0.05756666666666666,0.4896666666666667,1.3945666666666663,15.739301666666664,2.94635,0.47999333333333316,0.04337999999999997
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.401,290.0,Yes,95.54269842098756,104.66524564689634,218.0,311.7,323.5,92.0,60.0,20.23,20.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2931082476058643,-0.3963765693422824,-0.5076548360000178,7.53462585689751,4.14300200380292,-0.060453516505246,-2.42641948516003e-16,-0.2478216481312335,-0.2474856432936641,-0.7349153403800929,-3.6895821731060767e-16,-2.7423030380685622,-2.538742697225717,-0.7012998453779538,-2.2353516866309946e-17,-2.5993278755081244,-2.399713373499522,-0.392555415675589,4.111862050289365e-17,-1.1739984061651476,-1.075887973818242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.58157390890614,257.4027279853393,6786.146799052326,703.3234152088443,6830.549504532934,847.1921633811537,0.0129684403648814,0.3038303930457076,0.993499394821582,0.8301816820423272,5.653581070086675,2.453065129564186,0.0112156439649995,0.0032252248783066,0.999915906241371,0.9527261370728164,0.9616275496980276,0.3471825884485651,0.0450456628073374,0.2775307827721146,327.5384,201.883,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.0035843921289674,0.0043020253672231,-0.0026478869390166,-0.0044960867999083,-5.3737,-5.8192,-0.0112,-0.0033,2.214,1.8596,3.4978,0.3685,1.4628,2.7955,-1.74446,-1.53811,-0.5636381727850945,-0.28648976996398373,-0.0029873333333333,0.0011126666666666,-0.0004661666666666,-0.0005225,0.0001343333333333,-0.003728,0.04928466666666666,0.48757933333333336,1.2663639999999998,17.343387033333332,2.7057511666666665,0.5203461999999999,0.05798459999999996
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.501,289.9,Yes,143.29041251300578,69.78833981019035,218.0,311.7,323.5,92.0,60.0,20.23,20.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2931082476058643,-0.3963765693422824,-0.5076548360000178,7.53462585689751,4.14300200380292,-0.060453516505246,-2.42641948516003e-16,-0.2478216481312335,-0.2474856432936641,-0.7349153403800929,-3.6895821731060767e-16,-2.7423030380685622,-2.538742697225717,-0.7012998453779538,-2.2353516866309946e-17,-2.5993278755081244,-2.399713373499522,-0.392555415675589,4.111862050289365e-17,-1.1739984061651476,-1.075887973818242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.58157390890614,257.4027279853393,6786.146799052326,703.3234152088443,6830.549504532934,847.1921633811537,0.0129684403648814,0.3038303930457076,0.993499394821582,0.8301816820423272,5.653581070086675,2.453065129564186,0.0112156439649995,0.0032252248783066,0.999915906241371,0.9527261370728164,0.9616275496980276,0.3471825884485651,0.0450456628073374,0.2775307827721146,327.5384,201.883,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.0035843921289674,0.0043020253672231,-0.0026478869390166,-0.0044960867999083,-5.3737,-5.8192,-0.0112,-0.0033,2.214,1.8596,3.4978,0.3685,1.4628,2.7955,-1.74446,-1.53811,-0.38138156919300686,-0.4360212761951701,-0.0029873333333333,0.0011126666666666,-0.0004661666666666,-0.0005225,0.0001343333333333,-0.003728,0.041084666666666644,0.4855126666666667,1.1394306666666665,18.931590366666665,2.4675345,0.5602995333333332,0.07244459999999994
Tetradecan-1-ol,Thymol,CCCCCCCCCCCCCCO,Cc1ccc(C(C)C)c(O)c1,0.601,298.2,Yes,214.97181787921855,46.51772543328668,218.0,311.7,323.5,92.0,60.0,20.23,20.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,0.2100365348450359,0.2931082476058643,-0.3963765693422824,-0.5076548360000178,7.53462585689751,4.14300200380292,-0.060453516505246,-2.42641948516003e-16,-0.2478216481312335,-0.2474856432936641,-0.7349153403800929,-3.6895821731060767e-16,-2.7423030380685622,-2.538742697225717,-0.7012998453779538,-2.2353516866309946e-17,-2.5993278755081244,-2.399713373499522,-0.392555415675589,4.111862050289365e-17,-1.1739984061651476,-1.075887973818242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.58157390890614,257.4027279853393,6786.146799052326,703.3234152088443,6830.549504532934,847.1921633811537,0.0129684403648814,0.3038303930457076,0.993499394821582,0.8301816820423272,5.653581070086675,2.453065129564186,0.0112156439649995,0.0032252248783066,0.999915906241371,0.9527261370728164,0.9616275496980276,0.3471825884485651,0.0450456628073374,0.2775307827721146,327.5384,201.883,55.3412,57.5989,21.5279,-16.806,96.6715,75.3506,63.355,-69.3387,241.5308,175.3033,333.2033,208.9508,214.3888,150.2185,-7.0955,-7.6961,11.9311,7.4083,0.0,-1.1335,12.7975,6.6958,0.0035843921289674,0.0043020253672231,-0.0026478869390166,-0.0044960867999083,-5.3737,-5.8192,-0.0112,-0.0033,2.214,1.8596,3.4978,0.3685,1.4628,2.7955,-1.74446,-1.53811,-0.23782282272925986,-0.6119702386094462,-0.0029873333333333,0.0011126666666666,-0.0004661666666666,-0.0005225,0.0001343333333333,-0.003728,0.03288466666666664,0.48344600000000004,1.0124973333333334,20.519793699999997,2.229317833333333,0.6002528666666664,0.08690459999999993
